id,division,callsign,type,type_value,serial_number,status,task,time,latitude,longitude,fuel,ammo,health,damage,ammo_load,visibility,temperature,weather
unit_19,РХБЗ,Альфа-19,Танк,10,1661,Уничтожен,Патрулирование,2025-01-01 22:30:00,46.09590744025616,27.89946853175535,0.0,0.0,0.0,Пробоина,69,Ночь,15.9,Шторм
unit_20,РЭБ,Альфа-20,Гаубица,10,2377,Уничтожен,Поддержка,2025-01-01 22:30:00,46.47380795182707,27.502865742406033,0.0,0.0,0.0,Нет,56,Преграда,17.7,Облачно
unit_21,РС,Альфа-21,Пехота,10,4052,Погиб,Разведка,2025-01-01 22:30:00,41.33361582468054,23.435642458206125,40.39999999999996,0.0,0.0,Ранение ноги,79,Ночь,7.4,Дождь
unit_22,РС,Альфа-22,Пехота,10,3655,Погиб,Патрулирование,2025-01-01 22:30:00,48.78713580399272,22.671111873725508,96.99999999999996,75.01328182867627,0.0,Ранение ноги,74,Туман,39.4,Облачно
unit_23,РХБЗ,Альфа-23,Танк,10,6618,Работает,Атака,2025-01-01 22:30:00,43.574119026405945,24.215149874162694,0.0,0.0,81.0,Нет,100,Ясно,2.4,Ясно
unit_24,ДШБ,Альфа-24,Танк,10,1566,Уничтожен,Патрулирование,2025-01-01 22:30:00,43.439293747779054,25.659093003389728,0.0,0.0,0.0,Нет,20,Ночь,1.3,Снег
unit_25,ПТУР,Альфа-25,Дрон,10,3827,Работает,Поддержка,2025-01-01 22:30:00,48.361700528552774,22.738839128088397,0.0,3.7377120050746275,0.7562472722877942,Пробоина,83,Туман,14.5,Ясно
unit_26,ОР,Альфа-26,Гаубица,10,5638,Работает,Разведка,2025-01-01 22:30:00,49.244076761456206,25.922084901993934,0.0,0.0,78.30933120160404,Прямое попадание,12,Ясно,-12.4,Снег
unit_27,ПТУР,Альфа-27,Дрон,10,7291,Работает,Разведка,2025-01-01 22:30:00,46.661980983361225,24.560723678265756,0.0,0.0,2.297395557895406,Прямое попадание,89,Ночь,25.5,Облачно
unit_28,РДР,Альфа-28,БТР,10,1119,Уничтожен,Патрулирование,2025-01-01 22:30:00,48.98797661231654,25.31402205487003,0.0,48.27431986279849,0.0,Нет,22,Ночь,34.1,Снег
unit_29,РДР,Альфа-29,Танк,10,5262,Работает,Разведка,2025-01-01 22:30:00,44.659014164147926,29.607785465594414,0.0,13.033121531309387,37.465412318544544,Прямое попадание,87,Туман,-19.8,Дождь
unit_30,РР,Альфа-30,Дрон,10,2807,Уничтожен,Поддержка,2025-01-01 22:30:00,42.809288200007884,21.302456097200704,0.0,0.0,0.0,Прямое попадание,20,Ночь,5.4,Дождь
unit_31,РР,Альфа-31,БТР,10,3286,Уничтожен,Разведка,2025-01-01 22:30:00,43.7814054204583,22.189713084253075,0.0,37.556033548841704,0.0,Нет,7,Ночь,-8.2,Облачно
unit_32,ПТУР,Альфа-32,Пехота,10,6745,Погиб,Оборона,2025-01-01 22:30:00,46.08305275796561,29.230241334600542,34.59999999999992,40.03026064133363,0.0,Ранение головы,45,Ясно,8.7,Снег
unit_33,ДШБ,Альфа-33,Пехота,10,7366,Погиб,Патрулирование,2025-01-01 22:30:00,40.192595877363715,23.790137164976873,18.00000000000002,0.0,0.0,Ранение ноги,65,Ночь,-11.6,Облачно
unit_34,БМП,Альфа-34,Гаубица,10,8687,Работает,Оборона,2025-01-01 22:30:00,40.130379573591796,25.987080003141575,0.0,0.0,8.284097847986303,Прямое попадание,79,Ночь,-1.4,Облачно
unit_35,РР,Альфа-35,БТР,10,1244,Работает,Поддержка,2025-01-01 22:30:00,43.78754270953583,23.74703872238269,0.0,0.0,41.805326092169636,Нет,22,Преграда,27.8,Облачно
unit_36,реактбатр,Альфа-36,Гаубица,10,4524,Уничтожен,Патрулирование,2025-01-01 22:30:00,40.4502337196617,21.379846271906715,69.0,70.67595630786998,0.0,Прямое попадание,28,Ясно,34.4,Шторм
unit_37,РС,Альфа-37,Танк,10,1192,Уничтожен,Поддержка,2025-01-01 22:30:00,42.35232062952424,26.21715088112557,0.0,0.0,0.0,Нет,26,Преграда,-18.3,Снег
unit_38,ДШБ,Альфа-38,Дрон,10,8120,Уничтожен,Патрулирование,2025-01-01 22:30:00,50.060471438004576,21.100799414100546,10.0,0.0,0.0,Пробоина,20,Туман,8.7,Облачно
unit_39,БМП,Альфа-39,Танк,10,6368,Уничтожен,Патрулирование,2025-01-01 22:30:00,41.63595487233164,28.27363153962467,0.0,0.0,0.0,Нет,68,Ночь,-15.1,Дождь
unit_40,РС,Альфа-40,Дрон,10,1318,Уничтожен,Патрулирование,2025-01-01 22:30:00,41.16286003995045,26.112483124340933,35.0,18.91927779537761,0.0,Нет,39,Ночь,-15.0,Снег
unit_41,РР,Альфа-41,Дрон,10,8342,Работает,Атака,2025-01-01 22:30:00,41.642470426529684,21.06538954494114,0.0,16.4202866145019,13.030600000484737,Пробоина,88,Ясно,11.2,Шторм
unit_42,гсадн,Альфа-42,Танк,10,8528,Уничтожен,Поддержка,2025-01-01 22:30:00,41.70530131648493,25.398059691393208,0.0,29.321862870238867,0.0,Нет,18,Ночь,32.2,Дождь
unit_43,РЭБ,Альфа-43,Пехота,10,1909,Погиб,Патрулирование,2025-01-01 22:30:00,46.10016127585903,28.200845846235822,28.999999999999943,17.447893329516276,0.0,Ранение головы,32,Ночь,-4.0,Шторм
unit_44,ДШБ,Альфа-44,Танк,10,4868,Уничтожен,Разведка,2025-01-01 22:30:00,48.0712939662152,24.423802981073774,0.0,32.96094670249387,0.0,Пробоина,14,Туман,1.8,Облачно
unit_45,РДР,Альфа-45,Дрон,10,2072,Работает,Поддержка,2025-01-01 22:30:00,44.64665186089662,25.696954939322065,0.0,0.0,28.528197931397514,Пробоина,12,Ясно,9.7,Снег
unit_46,БМП,Альфа-46,Пехота,10,2145,Работает,Патрулирование,2025-01-01 22:30:00,43.177841812506784,26.38135944181533,55.79999999999987,0.0,2.9716325881619703,Ранение головы,100,Преграда,6.0,Ясно
unit_47,ДШБ,Альфа-47,БТР,10,2678,Уничтожен,Атака,2025-01-01 22:30:00,45.710811756021265,29.689307714612312,0.0,0.0,0.0,Нет,11,Ночь,-18.9,Снег
unit_48,ОР,Альфа-48,Гаубица,10,9502,Работает,Оборона,2025-01-01 22:30:00,40.65937810299101,21.074247163696292,0.0,0.0,13.571558449035253,Прямое попадание,76,Ясно,9.2,Снег
unit_49,РС,Альфа-49,Дрон,10,2375,Работает,Оборона,2025-01-01 22:30:00,43.79499160047963,27.796370266403745,0.0,12.401439885572325,30.627521537262368,Пробоина,59,Преграда,-1.7,Снег
unit_50,реактбатр,Альфа-50,Гаубица,10,4848,Работает,Разведка,2025-01-01 22:30:00,48.87495168100942,23.16455715109176,0.0,0.0,31.832414062812585,Пробоина,85,Туман,38.2,Ясно
unit_51,РР,Альфа-51,Пехота,10,3002,Погиб,Поддержка,2025-01-01 22:30:00,43.904776718947545,21.958038536234426,0.0,35.12271333752895,0.0,Ранение головы,68,Туман,35.4,Шторм
unit_52,гсадн,Альфа-52,Пехота,10,7451,Погиб,Поддержка,2025-01-01 22:30:00,46.013349970773476,26.83589430574564,88.79999999999997,57.417794820648794,0.0,Ранение ноги,25,Преграда,-8.8,Дождь
unit_53,ДШБ,Альфа-53,БТР,10,4445,Работает,Оборона,2025-01-01 22:30:00,45.23731054273713,23.524005066044747,0.0,0.0,9.033173184278809,Пробоина,86,Ясно,-9.4,Снег
unit_54,РР,Альфа-54,Гаубица,10,9073,Работает,Поддержка,2025-01-01 22:30:00,40.094031362233686,26.60550073265551,0.0,0.0,6.456364411607666,Прямое попадание,94,Туман,-0.5,Шторм
unit_55,ПТУР,Альфа-55,Танк,10,6139,Работает,Оборона,2025-01-01 22:30:00,46.84801040491707,28.919787352629413,0.0,0.0,25.264747894688796,Пробоина,79,Преграда,10.5,Дождь
unit_56,ДШБ,Альфа-56,Танк,10,2213,Уничтожен,Поддержка,2025-01-01 22:30:00,40.493008933894245,28.498643849575128,0.0,30.946409577306067,0.0,Прямое попадание,32,Ясно,16.5,Ясно
unit_57,РЭБ,Альфа-57,Пехота,10,9390,Работает,Атака,2025-01-01 22:30:00,44.48557061135392,24.636918581060122,0.0,0.0,49.32169824613346,Нет,9,Ясно,30.9,Шторм
unit_58,ОР,Альфа-58,БТР,10,2050,Работает,Поддержка,2025-01-01 22:30:00,47.10575749634866,26.4232671127078,0.0,13.191692094404978,54.51331920369955,Нет,59,Ясно,17.5,Облачно
unit_59,РС,Альфа-59,Дрон,10,8165,Уничтожен,Поддержка,2025-01-01 22:30:00,41.74291197095135,28.67720456683844,0.0,14.108903852430627,0.0,Прямое попадание,53,Ночь,26.3,Шторм
unit_60,РС,Альфа-60,Гаубица,10,5107,Работает,Патрулирование,2025-01-01 22:30:00,43.9946307534749,22.946670903008947,0.0,0.22153020572483806,10.81086221450779,Пробоина,97,Ясно,-16.6,Снег
unit_61,БМП,Альфа-61,Гаубица,10,4383,Уничтожен,Оборона,2025-01-01 22:30:00,47.909973657827095,27.704661795732605,0.0,0.0,0.0,Прямое попадание,37,Ясно,22.3,Облачно
unit_62,гсадн,Альфа-62,Пехота,10,8417,Работает,Патрулирование,2025-01-01 22:30:00,46.11962737873115,22.14470214640678,34.79999999999987,0.0,11.221853817058118,Ранение головы,42,Преграда,-17.8,Ясно
unit_63,РС,Альфа-63,Дрон,10,3589,Работает,Атака,2025-01-01 22:30:00,41.98183861117986,22.984227584426794,0.0,0.0,13.084632787843168,Пробоина,8,Преграда,-2.4,Шторм
unit_64,ПТУР,Альфа-64,Дрон,10,7945,Работает,Оборона,2025-01-01 22:30:00,44.343081858048954,22.563093001130856,0.0,0.0,8.657640614812916,Нет,32,Ночь,20.2,Облачно
unit_65,РЭБ,Альфа-65,Пехота,10,7635,Погиб,Оборона,2025-01-01 22:30:00,43.965922619820965,22.389599860394085,26.999999999999964,0.0,0.0,Нет,63,Преграда,10.1,Ясно
unit_66,РР,Альфа-66,Гаубица,10,7298,Работает,Оборона,2025-01-01 22:30:00,47.54694842937273,25.480813012791515,0.0,0.0,9.913607353046373,Пробоина,78,Ясно,38.2,Ясно
unit_67,РС,Альфа-67,Танк,10,5432,Уничтожен,Патрулирование,2025-01-01 22:30:00,41.82673624557451,23.403942704918112,0.0,0.0,0.0,Пробоина,36,Ночь,33.5,Снег
unit_68,ДШБ,Альфа-68,Дрон,10,2733,Уничтожен,Поддержка,2025-01-01 22:30:00,41.05110640204108,24.783874111058903,0.0,0.0,0.0,Прямое попадание,6,Преграда,14.2,Ясно
unit_69,ДШБ,Альфа-69,Дрон,10,9375,Уничтожен,Патрулирование,2025-01-01 22:30:00,48.89651248612462,25.34289726739753,0.0,0.0,0.0,Нет,14,Ясно,25.0,Снег
unit_70,РС,Альфа-70,БТР,10,3772,Работает,Оборона,2025-01-01 22:30:00,42.33155348405856,25.741452314081048,0.0,13.840819853174342,37.53937884898801,Нет,59,Туман,-15.8,Дождь
unit_71,гсадн,Альфа-71,Гаубица,10,7568,Работает,Поддержка,2025-01-01 22:30:00,48.26489020417086,20.019545510262777,0.0,0.0,23.688791077086,Нет,63,Туман,-11.1,Облачно
unit_72,РР,Альфа-72,Пехота,10,3288,Погиб,Поддержка,2025-01-01 22:30:00,45.62790958127965,24.810595943317626,49.39999999999996,40.393936628724084,0.0,Нет,87,Туман,-14.2,Дождь
unit_73,РС,Альфа-73,Дрон,10,2326,Работает,Патрулирование,2025-01-01 22:30:00,40.95730520263887,29.754958592639053,0.0,0.0,31.972205665284953,Нет,55,Туман,1.1,Дождь
unit_74,ПТУР,Альфа-74,Дрон,10,1495,Уничтожен,Патрулирование,2025-01-01 22:30:00,49.42906846601633,23.44897108338754,0.0,0.0,0.0,Прямое попадание,12,Туман,19.8,Дождь
unit_75,ПТУР,Альфа-75,Пехота,10,4873,Погиб,Патрулирование,2025-01-01 22:30:00,43.07508902905044,25.01252941129737,63.399999999999906,0.0,0.0,Нет,54,Туман,14.6,Ясно
unit_76,РР,Альфа-76,Дрон,10,8755,Работает,Атака,2025-01-01 22:30:00,40.109304054805264,27.975729351149138,0.0,5.233797431345209,0.0,Прямое попадание,5,Туман,-14.2,Ясно
unit_77,РХБЗ,Альфа-77,Пехота,10,8707,Работает,Поддержка,2025-01-01 22:30:00,43.686326769908085,29.259618228050332,0.0,3.598116350473779,13.604109851366278,Ранение головы,10,Туман,-1.3,Ясно
unit_78,РЭБ,Альфа-78,Дрон,10,6154,Работает,Атака,2025-01-01 22:30:00,41.01812968473612,22.7822727790326,0.0,0.0,16.556107596050605,Пробоина,20,Туман,-3.0,Снег
unit_79,реактбатр,Альфа-79,БТР,10,4412,Уничтожен,Разведка,2025-01-01 22:30:00,41.221456885189355,21.402971852621043,0.0,35.20669535258299,0.0,Пробоина,28,Преграда,9.1,Шторм
unit_80,БМП,Альфа-80,Танк,10,2161,Работает,Поддержка,2025-01-01 22:30:00,42.88869615741056,22.508669502554202,0.0,0.0,6.2099198350987415,Пробоина,86,Преграда,-8.9,Облачно
unit_81,БМП,Альфа-81,Танк,10,9659,Уничтожен,Патрулирование,2025-01-01 22:30:00,48.3536684536223,27.13811434773507,0.0,63.07597332346763,0.0,Нет,50,Ночь,37.2,Шторм
unit_82,РХБЗ,Альфа-82,Танк,10,6159,Работает,Поддержка,2025-01-01 22:30:00,49.241468376242274,21.679670630649785,0.0,0.0,61.65010255042601,Прямое попадание,68,Ясно,31.6,Снег
unit_83,БМП,Альфа-83,Гаубица,10,5566,Работает,Атака,2025-01-01 22:30:00,47.480794456514204,23.365505821269405,0.0,22.417551340416484,36.489397128081606,Прямое попадание,86,Ясно,-17.0,Ясно
unit_84,ПТУР,Альфа-84,БТР,10,7584,Уничтожен,Разведка,2025-01-01 22:30:00,44.96312338847567,20.831072570581636,0.0,6.832639411809452,0.0,Прямое попадание,66,Преграда,12.6,Шторм
unit_85,реактбатр,Альфа-85,Пехота,10,8897,Погиб,Разведка,2025-01-01 22:30:00,47.728205331955245,25.153484333965384,38.19999999999999,80.06113385793287,0.0,Ранение ноги,83,Преграда,-6.2,Снег
unit_86,ПТУР,Альфа-86,БТР,10,9418,Работает,Поддержка,2025-01-01 22:30:00,48.0609459177986,20.394028320404825,0.0,0.0,19.992379397986866,Прямое попадание,20,Ночь,21.4,Снег
unit_87,ДШБ,Альфа-87,Пехота,10,1139,Погиб,Поддержка,2025-01-01 22:30:00,49.81860639629672,26.057324358941095,12.000000000000004,21.161329971876878,0.0,Ранение ноги,17,Ясно,-9.0,Дождь
unit_88,РЭБ,Альфа-88,Дрон,10,8254,Уничтожен,Оборона,2025-01-01 22:30:00,47.96595504365027,26.031894180512268,0.0,0.0,0.0,Пробоина,74,Ночь,-4.8,Снег
unit_89,ПТУР,Альфа-89,Дрон,10,9564,Уничтожен,Поддержка,2025-01-01 22:30:00,40.58641730235631,28.55596973472861,61.0,6.2554628475239,0.0,Прямое попадание,66,Ночь,13.1,Дождь
unit_90,РХБЗ,Альфа-90,Дрон,10,5972,Работает,Патрулирование,2025-01-01 22:30:00,44.64923960550308,20.259735152327146,0.0,0.0,68.43065283726759,Пробоина,28,Туман,2.5,Снег
unit_91,ДШБ,Альфа-91,БТР,10,1881,Работает,Поддержка,2025-01-01 22:30:00,42.37094874311469,26.546359799900515,0.0,0.0,18.97269860434502,Прямое попадание,84,Ясно,9.1,Дождь
unit_92,ДШБ,Альфа-92,Танк,10,6827,Уничтожен,Патрулирование,2025-01-01 22:30:00,41.10882129836015,24.865263447022066,36.0,63.832494061588314,0.0,Пробоина,83,Преграда,-10.5,Облачно
unit_93,РР,Альфа-93,Дрон,10,8488,Работает,Оборона,2025-01-01 22:30:00,40.50633704525801,22.418321964761645,0.0,0.0,9.90330919811893,Пробоина,32,Преграда,-6.7,Ясно
unit_94,БМП,Альфа-94,Дрон,10,6062,Работает,Поддержка,2025-01-01 22:30:00,49.14873155504618,23.810770050471074,0.0,0.0,42.284596798060605,Нет,8,Туман,21.5,Шторм
unit_95,РС,Альфа-95,БТР,10,6411,Работает,Атака,2025-01-01 22:30:00,49.735868334241964,27.64668399098771,0.0,6.760341782022696,20.53081714613936,Пробоина,46,Ясно,-4.0,Шторм
unit_96,БМП,Альфа-96,Пехота,10,5470,Погиб,Поддержка,2025-01-01 22:30:00,41.333129635997885,28.8584344266569,32.79999999999994,0.0,0.0,Ранение головы,50,Преграда,10.3,Ясно
unit_97,БМП,Альфа-97,Пехота,10,8278,Работает,Атака,2025-01-01 22:30:00,41.81555193474254,21.003357845909605,10.800000000000033,0.0,29.610225895820655,Нет,25,Ясно,-4.9,Облачно
unit_98,ОР,Альфа-98,Гаубица,10,7638,Работает,Оборона,2025-01-01 22:30:00,49.984310648259566,27.497254972859224,0.0,0.06210318514333635,61.83408643503157,Нет,89,Ясно,35.4,Облачно
unit_99,РХБЗ,Альфа-99,Пехота,10,6600,Погиб,Разведка,2025-01-01 22:30:00,47.10367903407484,23.806868993225194,6.600000000000024,0.0,0.0,Ранение ноги,21,Ночь,0.6,Дождь
unit_100,РР,Альфа-100,Дрон,10,3877,Уничтожен,Патрулирование,2025-01-01 22:30:00,44.76759411768141,28.549622684773457,17.0,0.0,0.0,Пробоина,22,Ясно,-3.1,Снег
unit_1,ДШБ,Альфа-1,Танк,10,5590,Работает,Патрулирование,2025-01-01 23:00:00,44.01424387046798,21.921662701977578,0.0,0.0,54.426323754476684,Нет,49,Преграда,32.2,Облачно
unit_2,РР,Альфа-2,Дрон,10,3998,Работает,Поддержка,2025-01-01 23:00:00,44.7412635479715,27.372275330879262,0.0,28.338080939788505,27.593781611192618,Пробоина,82,Туман,2.1,Снег
unit_3,РЭБ,Альфа-3,Гаубица,10,4976,Уничтожен,Поддержка,2025-01-01 23:00:00,49.47810238533382,23.925755478314493,0.0,0.0,0.0,Нет,7,Ясно,35.3,Ясно
unit_4,РР,Альфа-4,БТР,10,3945,Уничтожен,Разведка,2025-01-01 23:00:00,44.451986999934526,25.858136897080325,0.0,3.218106002976194,0.0,Нет,43,Ясно,27.6,Ясно
unit_5,РР,Альфа-5,Гаубица,10,4792,Уничтожен,Патрулирование,2025-01-01 23:00:00,45.85342304412587,28.282008162194337,0.0,9.42579274408296,0.0,Нет,7,Преграда,14.3,Облачно
unit_6,РХБЗ,Альфа-6,Пехота,10,9919,Работает,Разведка,2025-01-01 23:00:00,47.23004333198814,20.867749697494844,82.59999999999987,0.0,2.5711426004225046,Нет,86,Ясно,32.2,Облачно
unit_7,РР,Альфа-7,Гаубица,10,1539,Уничтожен,Атака,2025-01-01 23:00:00,45.442921013773514,27.542747564462132,72.0,3.0179079169245666,0.0,Прямое попадание,74,Ночь,35.4,Облачно
unit_8,реактбатр,Альфа-8,Гаубица,10,6912,Уничтожен,Атака,2025-01-01 23:00:00,41.46494373601239,26.026479460680537,0.0,0.0,0.0,Прямое попадание,66,Ясно,11.8,Ясно
unit_9,гсадн,Альфа-9,Дрон,10,1003,Работает,Оборона,2025-01-01 23:00:00,44.292905672969006,27.771483655071833,0.0,23.15080164378049,30.882648696220354,Нет,86,Ночь,7.8,Снег
unit_10,РС,Альфа-10,Танк,10,2143,Работает,Разведка,2025-01-01 23:00:00,49.081835821515796,25.007146476527886,0.0,0.0,53.26925823115573,Нет,81,Ясно,-4.8,Дождь
unit_11,РС,Альфа-11,Дрон,10,6858,Уничтожен,Поддержка,2025-01-01 23:00:00,45.95045253497124,24.338810277872486,36.0,27.821803468041495,0.0,Нет,55,Ясно,8.3,Ясно
unit_12,гсадн,Альфа-12,Дрон,10,8680,Уничтожен,Атака,2025-01-01 23:00:00,46.73280762151416,22.133516100718147,0.0,0.0,0.0,Пробоина,78,Туман,29.0,Дождь
unit_13,ДШБ,Альфа-13,Дрон,10,7603,Уничтожен,Разведка,2025-01-01 23:00:00,44.994175086246045,26.026686813477315,25.0,26.17071646174437,0.0,Нет,50,Ночь,-8.3,Облачно
unit_14,ОР,Альфа-14,Гаубица,10,2380,Работает,Поддержка,2025-01-01 23:00:00,41.65121431135941,26.61129389270495,0.0,5.729386525106927,81.39610257967995,Прямое попадание,21,Туман,31.7,Ясно
unit_15,РХБЗ,Альфа-15,Гаубица,10,9594,Работает,Поддержка,2025-01-01 23:00:00,41.22555806969797,28.27990735011803,0.0,24.15475258554798,3.956046843462447,Прямое попадание,48,Преграда,20.4,Шторм
unit_16,БМП,Альфа-16,Пехота,10,3770,Погиб,Оборона,2025-01-01 23:00:00,48.14744842091446,26.925123970804584,86.99999999999994,6.091440230897691,0.0,Нет,25,Ясно,1.9,Ясно
unit_17,РХБЗ,Альфа-17,БТР,10,3260,Работает,Разведка,2025-01-01 23:00:00,47.93514915411994,29.647391812716574,0.0,0.0,17.61454715430269,Прямое попадание,7,Ясно,26.6,Шторм
unit_18,ОР,Альфа-18,Танк,10,4797,Уничтожен,Разведка,2025-01-01 23:00:00,43.23399647212737,24.32678794357889,45.0,94.56725156383143,0.0,Пробоина,12,Туман,-9.5,Ясно
unit_19,РХБЗ,Альфа-19,Танк,10,1661,Уничтожен,Патрулирование,2025-01-01 23:00:00,46.09590744025616,27.89946853175535,0.0,0.0,0.0,Пробоина,69,Ясно,37.4,Ясно
unit_20,РЭБ,Альфа-20,Гаубица,10,2377,Уничтожен,Поддержка,2025-01-01 23:00:00,46.47380795182707,27.502865742406033,0.0,0.0,0.0,Нет,56,Ясно,15.4,Облачно
unit_21,РС,Альфа-21,Пехота,10,4052,Погиб,Разведка,2025-01-01 23:00:00,41.33361582468054,23.435642458206125,40.39999999999996,0.0,0.0,Ранение ноги,79,Преграда,-12.6,Снег
unit_22,РС,Альфа-22,Пехота,10,3655,Погиб,Патрулирование,2025-01-01 23:00:00,48.78713580399272,22.671111873725508,96.99999999999996,75.01328182867627,0.0,Ранение ноги,74,Ночь,13.9,Снег
unit_23,РХБЗ,Альфа-23,Танк,10,6618,Работает,Атака,2025-01-01 23:00:00,43.57583435053369,24.210755401391552,0.0,0.0,81.0,Нет,100,Ночь,18.8,Снег
unit_24,ДШБ,Альфа-24,Танк,10,1566,Уничтожен,Патрулирование,2025-01-01 23:00:00,43.439293747779054,25.659093003389728,0.0,0.0,0.0,Нет,20,Ночь,21.4,Снег
unit_25,ПТУР,Альфа-25,Дрон,10,3827,Работает,Поддержка,2025-01-01 23:00:00,48.33317921843537,22.732014473505266,0.0,3.0157538628147944,0.0,Прямое попадание,83,Ночь,3.4,Облачно
unit_26,ОР,Альфа-26,Гаубица,10,5638,Работает,Разведка,2025-01-01 23:00:00,49.251256610331616,25.916972587989136,0.0,0.0,78.30933120160404,Прямое попадание,12,Ночь,-19.8,Дождь
unit_27,ПТУР,Альфа-27,Дрон,10,7291,Работает,Разведка,2025-01-01 23:00:00,46.618359792372935,24.518575686632786,0.0,0.0,2.297395557895406,Прямое попадание,89,Ясно,2.6,Ясно
unit_28,РДР,Альфа-28,БТР,10,1119,Уничтожен,Патрулирование,2025-01-01 23:00:00,48.98797661231654,25.31402205487003,0.0,48.27431986279849,0.0,Нет,22,Ясно,-9.2,Снег
unit_29,РДР,Альфа-29,Танк,10,5262,Работает,Разведка,2025-01-01 23:00:00,44.656243432481354,29.61142929363818,0.0,11.896730050541024,37.465412318544544,Прямое попадание,87,Ночь,-17.1,Дождь
unit_30,РР,Альфа-30,Дрон,10,2807,Уничтожен,Поддержка,2025-01-01 23:00:00,42.809288200007884,21.302456097200704,0.0,0.0,0.0,Прямое попадание,20,Ночь,31.1,Шторм
unit_31,РР,Альфа-31,БТР,10,3286,Уничтожен,Разведка,2025-01-01 23:00:00,43.7814054204583,22.189713084253075,0.0,37.556033548841704,0.0,Нет,7,Туман,14.2,Снег
unit_32,ПТУР,Альфа-32,Пехота,10,6745,Погиб,Оборона,2025-01-01 23:00:00,46.08305275796561,29.230241334600542,34.59999999999992,40.03026064133363,0.0,Ранение головы,45,Ночь,15.0,Ясно
unit_33,ДШБ,Альфа-33,Пехота,10,7366,Погиб,Патрулирование,2025-01-01 23:00:00,40.192595877363715,23.790137164976873,18.00000000000002,0.0,0.0,Ранение ноги,65,Преграда,28.9,Снег
unit_34,БМП,Альфа-34,Гаубица,10,8687,Работает,Оборона,2025-01-01 23:00:00,40.12192439898141,25.989837584574882,0.0,0.0,8.284097847986303,Прямое попадание,79,Туман,-7.6,Облачно
unit_35,РР,Альфа-35,БТР,10,1244,Работает,Поддержка,2025-01-01 23:00:00,43.78646525734581,23.737430007717457,0.0,0.0,41.805326092169636,Нет,22,Преграда,25.7,Шторм
unit_36,реактбатр,Альфа-36,Гаубица,10,4524,Уничтожен,Патрулирование,2025-01-01 23:00:00,40.4502337196617,21.379846271906715,69.0,70.67595630786998,0.0,Прямое попадание,28,Ясно,14.9,Шторм
unit_37,РС,Альфа-37,Танк,10,1192,Уничтожен,Поддержка,2025-01-01 23:00:00,42.35232062952424,26.21715088112557,0.0,0.0,0.0,Нет,26,Ясно,5.3,Ясно
unit_38,ДШБ,Альфа-38,Дрон,10,8120,Уничтожен,Патрулирование,2025-01-01 23:00:00,50.060471438004576,21.100799414100546,10.0,0.0,0.0,Пробоина,20,Ясно,-4.2,Снег
unit_39,БМП,Альфа-39,Танк,10,6368,Уничтожен,Патрулирование,2025-01-01 23:00:00,41.63595487233164,28.27363153962467,0.0,0.0,0.0,Нет,68,Туман,-6.6,Ясно
unit_40,РС,Альфа-40,Дрон,10,1318,Уничтожен,Патрулирование,2025-01-01 23:00:00,41.16286003995045,26.112483124340933,35.0,18.91927779537761,0.0,Нет,39,Ночь,-1.1,Облачно
unit_41,РР,Альфа-41,Дрон,10,8342,Работает,Атака,2025-01-01 23:00:00,41.668088940772535,21.04251113078441,0.0,14.194260495190836,13.030600000484737,Пробоина,88,Ночь,28.4,Ясно
unit_42,гсадн,Альфа-42,Танк,10,8528,Уничтожен,Поддержка,2025-01-01 23:00:00,41.70530131648493,25.398059691393208,0.0,29.321862870238867,0.0,Нет,18,Туман,12.4,Снег
unit_43,РЭБ,Альфа-43,Пехота,10,1909,Погиб,Патрулирование,2025-01-01 23:00:00,46.10016127585903,28.200845846235822,28.999999999999943,17.447893329516276,0.0,Ранение головы,32,Ясно,-11.0,Ясно
unit_44,ДШБ,Альфа-44,Танк,10,4868,Уничтожен,Разведка,2025-01-01 23:00:00,48.0712939662152,24.423802981073774,0.0,32.96094670249387,0.0,Пробоина,14,Ясно,-17.7,Шторм
unit_45,РДР,Альфа-45,Дрон,10,2072,Работает,Поддержка,2025-01-01 23:00:00,44.59914674225848,25.67888446765241,0.0,0.0,28.528197931397514,Пробоина,12,Ночь,5.5,Ясно
unit_46,БМП,Альфа-46,Пехота,10,2145,Работает,Патрулирование,2025-01-01 23:00:00,43.18257547933514,26.3795650321632,55.599999999999866,0.0,2.9716325881619703,Ранение головы,100,Ночь,-0.6,Ясно
unit_47,ДШБ,Альфа-47,БТР,10,2678,Уничтожен,Атака,2025-01-01 23:00:00,45.710811756021265,29.689307714612312,0.0,0.0,0.0,Нет,11,Преграда,-11.5,Шторм
unit_48,ОР,Альфа-48,Гаубица,10,9502,Работает,Оборона,2025-01-01 23:00:00,40.66914593697556,21.078660133584414,0.0,0.0,13.571558449035253,Прямое попадание,76,Туман,-3.3,Шторм
unit_49,РС,Альфа-49,Дрон,10,2375,Работает,Оборона,2025-01-01 23:00:00,43.82954463470162,27.832592783560283,0.0,10.599975068284428,30.627521537262368,Пробоина,59,Ясно,39.3,Дождь
unit_50,реактбатр,Альфа-50,Гаубица,10,4848,Работает,Разведка,2025-01-01 23:00:00,48.87956600137493,23.165722386877242,0.0,0.0,31.832414062812585,Пробоина,85,Ночь,17.9,Шторм
unit_51,РР,Альфа-51,Пехота,10,3002,Погиб,Поддержка,2025-01-01 23:00:00,43.904776718947545,21.958038536234426,0.0,35.12271333752895,0.0,Ранение головы,68,Преграда,40.0,Шторм
